,latitude,longitude,index,name,cost_text,Bed,Bath,Park,property_type,desc_head
141,-37.8434705,145.0091016,https://www.domain.com.au/10-ormsby-grove-toorak-vic-3142-16044813,10 Ormsby Grove Toorak VIC 3142,1450,2,1,1,House,execut live
142,-37.9253983,145.0449879,https://www.domain.com.au/14a-geel-street-bentleigh-vic-3204-16076602,14A Geel Street Bentleigh VIC 3204,1450.0,4,2,2,Townhouse,state art open
143,-37.838492,144.9438262,https://www.domain.com.au/207-esplanade-west-port-melbourne-vic-3207-16071401,207 Esplanade West Port Melbourne VIC 3207,1450,1,1,0,Townhouse,high end qualiti posit
144,-37.8020773,144.964928,https://www.domain.com.au/201-cardigan-carlton-vic-3053-16032657,201 Cardigan Carlton VIC 3053,1450,3,1,0,House,one biggest best
145,-37.7976372,145.0371722,https://www.domain.com.au/1-62-tennyson-street-kew-vic-3101-16008207,1/62 Tennyson Street Kew VIC 3101,1450.0,4,2,2,House,brand new contemporari townhous heart
146,-37.8390089,144.9954417,https://www.domain.com.au/2001-1-almeida-crescent-south-yarra-vic-3141-16036090,2001/1 ALMEIDA CRESCENT South Yarra VIC 3141,1450.0,3,2,1,Apartment / Unit / Flat,bedroom apart capitol grand first star build come car park storag cage
147,-37.8960062,145.0269675,https://www.domain.com.au/68-dover-street-caulfield-south-vic-3162-16074034,68 Dover Street Caulfield South VIC 3162,1400,4,4,2,House,five bedroom hous park view agent
148,-37.7765669,144.9756615,https://www.domain.com.au/190a-weston-street-brunswick-east-vic-3057-16053638,190A Weston Street Brunswick East VIC 3057,1400,2,1,1,Townhouse,hous tour insid sumptuou sophist architectur craft inner citi oasi
149,-37.7901277,144.9804379,https://www.domain.com.au/58-freeman-street-fitzroy-north-vic-3068-16061767,58 Freeman Street Fitzroy North VIC 3068,1400,4,2,1,House,impos famili terrac prime locat
150,-37.7680117,144.98586,https://www.domain.com.au/41-zoe-circuit-northcote-vic-3070-16042941,41 Zoe Circuit Northcote VIC 3070,1400,4,3,5,House,exemplari famili contemporari class
151,-37.8148924,144.9536021,https://www.domain.com.au/3811-639-lonsdale-street-melbourne-vic-3000-15678001,3811/639 Lonsdale Street Melbourne VIC 3000,1400,2,2,1,Apartment / Unit / Flat,million dollar view overlook marvel stadium dockland bridg
152,-37.8935491,145.0074658,https://www.domain.com.au/30-gough-street-elsternwick-vic-3185-15991544,30 Gough Street Elsternwick VIC 3185,1400,4,4,4,House,perfect famili home
153,-37.8387934,144.9498374,https://www.domain.com.au/13-tribe-street-south-melbourne-vic-3205-16070468,13 Tribe Street South Melbourne VIC 3205,1400.0,3,1,0,House,flexibl surprisingli spaciou
154,-37.84698789999999,145.003764,https://www.domain.com.au/188-williams-road-toorak-vic-3142-16006684,188 Williams Road Toorak VIC 3142,1400.0,4,2,2,House,four bedroom famili home
155,-37.8200938,145.0680735,https://www.domain.com.au/14-avenue-athol-canterbury-vic-3126-16070437,14 Avenue Athol Canterbury VIC 3126,1400,2,2,1,House,larg famili home pool
156,-37.8521518,145.0208754,https://www.domain.com.au/123-kooyong-road-armadale-vic-3143-16048128,123 Kooyong Road Armadale VIC 3143,1400.0,3,2,2,House,magnific period home
157,-37.8536301,144.989448,https://www.domain.com.au/1-david-lane-windsor-vic-3181-15900527,1 David Lane Windsor VIC 3181,1400.0,4,2,0,House,state art execut live
158,-37.8580805,145.0087141,https://www.domain.com.au/26-vail-street-prahran-vic-3181-16064768,26 Vail Street Prahran VIC 3181,1400.0,4,2,0,House,except perfect famili appeal
159,-37.9245238,144.9876674,https://www.domain.com.au/58-esplanade-brighton-vic-3186-16079308,58 Esplanade Brighton VIC 3186,1400.0,5,2,2,House,spectacular panoram view
160,-37.758969,144.959178,https://www.domain.com.au/52-54-tinning-street-brunswick-vic-3056-16061469,52-54 Tinning Street Brunswick VIC 3056,1400,3,1,1,House,space matter
161,-37.9159403,145.0226836,https://www.domain.com.au/2b-parklands-crescent-brighton-east-vic-3187-16052406,2B Parklands Crescent Brighton East VIC 3187,1400,4,2,1,Townhouse,privat luxuri resid
162,-37.846725,144.948226,https://www.domain.com.au/82-reed-street-albert-park-vic-3206-16059174,82 Reed Street Albert Park VIC 3206,1400,4,2,0,House,fulli renov unbeat locat
163,-37.8300237,144.9695301,https://www.domain.com.au/2004-22-dorcas-street-southbank-vic-3006-14431488,2004/22 Dorcas Street Southbank VIC 3006,1400,2,2,2,Apartment / Unit / Flat,sleek stylish corner apart fulli furnish includ util
164,-37.8391119,145.0470766,https://www.domain.com.au/6-henham-street-hawthorn-east-vic-3123-16015910,6 Henham Street Hawthorn East VIC 3123,1395.0,4,3,3,House,best locat park
165,-37.926174,145.0103499,https://www.domain.com.au/29-canberra-grove-brighton-east-vic-3187-15994857,29 Canberra Grove Brighton East VIC 3187,1390.0,5,3,4,House,larg famili home pool
166,-37.9131627,145.0089079,https://www.domain.com.au/19b-grant-street-brighton-east-vic-3187-16028847,19B Grant Street Brighton East VIC 3187,1390.0,3,2,2,Townhouse,flexibl modern famili live
167,-37.8674715,145.0106943,https://www.domain.com.au/564b-inkerman-road-caulfield-north-vic-3161-16080232,564B Inkerman Road Caulfield North VIC 3161,1375,4,2,2,House,new light fill famili live heart
168,-37.8337808,145.0494452,https://www.domain.com.au/26-campbell-grove-hawthorn-east-vic-3123-16054461,26 Campbell Grove Hawthorn East VIC 3123,1360.0,1,1,1,Townhouse,luxuri privat execut home
169,-37.74617910000001,145.003678,https://www.domain.com.au/23-garnet-street-preston-vic-3072-16026292,23 Garnet Street Preston VIC 3072,1350,3,2,2,House,spaciou live friend larg famili enjoy
170,-37.8661624,144.993616,https://www.domain.com.au/8-7-nelson-street-balaclava-vic-3183-16009120,8/7 Nelson Street Balaclava VIC 3183,1350.0,4,2,2,Townhouse,perfect famili live amaz locat
171,-37.8046975,144.9575483,https://www.domain.com.au/49-o-connell-street-north-melbourne-vic-3051-15685646,49 O'Connell Street North Melbourne VIC 3051,1350,3,2,1,Townhouse,uniqu townhous queen townhous fulli furnish citi fring amaz view
172,-37.8411094,145.0126039,https://www.domain.com.au/3-553-toorak-road-toorak-vic-3142-15928839,3/553 Toorak Road Toorak VIC 3142,1350.0,4,2,1,Townhouse,consumm eleg space
173,-37.8616157,144.8851347,https://www.domain.com.au/27-anzac-crescent-williamstown-vic-3016-16066020,27 Anzac Crescent Williamstown VIC 3016,1350.0,1,1,0,Townhouse,superior live close everyth
174,-37.8429687,144.9922454,https://www.domain.com.au/22-phoenix-street-south-yarra-vic-3141-16054422,22 Phoenix Street South Yarra VIC 3141,1350,3,1,1,House,luxuri live heart south
175,-37.8552647,145.0911443,https://www.domain.com.au/39-bath-road-glen-iris-vic-3146-16018869,39 Bath Road Glen Iris VIC 3146,1350,4,2,2,House,exquisit town resid secur conveni
176,-37.8411174,145.0126789,https://www.domain.com.au/4-553-toorak-road-toorak-vic-3142-16050069,4/553 Toorak Road Toorak VIC 3142,1350,3,3,2,Townhouse,stun light fill resid
177,-37.84281300000001,144.953284,https://www.domain.com.au/54-o-grady-street-albert-park-vic-3206-16059651,54 O'Grady Street Albert Park VIC 3206,1350.0,4,3,3,House,low mainten modern
178,-37.8848382,145.0289911,https://www.domain.com.au/143b-bambra-road-caulfield-vic-3162-16007137,143B Bambra Road Caulfield VIC 3162,1350,4,3,2,Townhouse,entertain delight indoor outdoor versatil
179,-37.9149958,145.0078102,https://www.domain.com.au/6b-centre-road-brighton-east-vic-3187-15971915,6B Centre Road Brighton East VIC 3187,1345.0,3,2,2,Townhouse,light luxuri bespok design
180,-37.8108581,145.0513692,https://www.domain.com.au/38-alfred-street-kew-vic-3101-16038440,38 Alfred Street Kew VIC 3101,1325.0,4,3,3,House,larg famili home
181,-37.8259165,144.9705248,https://www.domain.com.au/907-250-st-kilda-road-southbank-vic-3006-16080575,907/250 St Kilda Road Southbank VIC 3006,1300,3,2,1,Apartment / Unit / Flat,impress perspect
182,-37.8426765,145.0288837,https://www.domain.com.au/3-power-avenue-toorak-vic-3142-16073768,3 Power Avenue Toorak VIC 3142,1300.0,5,2,3,House,charm doubl stori brick home charact
183,-37.8564218,144.9968344,https://www.domain.com.au/3-wise-close-windsor-vic-3181-16048317,3 Wise Close Windsor VIC 3181,1300.0,1,1,1,Townhouse,pleas click request inspect button regist next avail inspect
184,-37.8415434,145.0559965,https://www.domain.com.au/6-fairfield-avenue-camberwell-vic-3124-16071381,6 Fairfield Avenue Camberwell VIC 3124,1300,4,2,2,House,freshli paint luxuri famili home
185,-37.8650177,144.9746821,https://www.domain.com.au/2705-14-16-the-esplanade-st-kilda-vic-3182-16072154,2705/14-16 The Esplanade St Kilda VIC 3182,1300,3,2,2,Apartment / Unit / Flat,exclus short stay week minimum
186,-38.0037679,145.0841208,https://www.domain.com.au/510-main-street-mordialloc-vic-3195-16013425,510 Main Street Mordialloc VIC 3195,1300.0,2,1,2,House,rare size properti beach locat lifestyl
187,-37.8433944,144.9455756,https://www.domain.com.au/46-pickle-st-albert-park-vic-3206-7013075,46 Pickle St Albert Park VIC 3206,1300,4,2,2,House,hous eleg entertain
188,-37.9129792,145.1161421,https://www.domain.com.au/34-coane-street-oakleigh-east-vic-3166-12568276,34 Coane Street Oakleigh East VIC 3166,1300,4,2,3,House,four bedroom brand new townhous fulli furnish
189,-37.8870049,145.0524284,https://www.domain.com.au/87-mimosa-road-carnegie-vic-3163-16066432,87 Mimosa Road Carnegie VIC 3163,1300,4,3,2,House,furnish electr includ
190,-37.825817,144.9640414,https://www.domain.com.au/5505-18-hoff-boulevard-southbank-vic-3006-14946313,5505/18 Hoff Boulevard Southbank VIC 3006,1300,3,2,4,Apartment / Unit / Flat,live luxuri heart
191,-37.8446225,144.9501385,https://www.domain.com.au/74-barrett-street-albert-park-vic-3206-16052698,74 Barrett Street Albert Park VIC 3206,1300.0,4,2,0,House,superb singl level home
192,-37.84224409999999,145.0031184,https://www.domain.com.au/72-oban-street-south-yarra-vic-3141-16079620,72 Oban Street South Yarra VIC 3141,1300.0,4,2,0,House,sophist style south lifestyl
193,-37.869494,145.050005,https://www.domain.com.au/2b-brunel-street-malvern-east-vic-3145-16071822,2B Brunel Street Malvern East VIC 3145,1300.0,3,2,2,Townhouse,gloriou execut famili townhous
194,-37.9109577,145.0056098,https://www.domain.com.au/55-durrant-street-brighton-vic-3186-16058681,55 Durrant Street Brighton VIC 3186,1300,2,1,1,House,spaciou beauti
195,-37.8177291,145.0956466,https://www.domain.com.au/33-james-street-surrey-hills-vic-3127-16066040,33 James Street Surrey Hills VIC 3127,1300,6,4,5,House,spaciou famili home moment primari school
196,-37.7934088,144.9298053,https://www.domain.com.au/168-bellair-street-kensington-vic-3031-16036739,168 Bellair Street Kensington VIC 3031,1300,4,2,1,House,timeless grandeur heart
197,-37.931945,145.06066,https://www.domain.com.au/26a-bonny-street-bentleigh-east-vic-3165-16058750,26a Bonny Street Bentleigh East VIC 3165,1300.0,4,2,0,House,let
198,-37.8402383,144.9477835,https://www.domain.com.au/14-henderson-street-south-melbourne-vic-3205-16065791,14 Henderson Street South Melbourne VIC 3205,1300.0,4,3,3,House,picturesqu home
199,-37.9711151,145.0366339,https://www.domain.com.au/1a-erowal-street-beaumaris-vic-3193-16058467,1A Erowal Street Beaumaris VIC 3193,1300,4,1,2,Townhouse,short term leas month light bright load space doubl lug
200,-37.8265799,144.9894319,https://www.domain.com.au/54-wellington-street-cremorne-vic-3121-16064362,54 Wellington Street Cremorne VIC 3121,1300,2,1,1,Townhouse,ultim execut inner citi live
201,-37.9251006,144.997523,https://www.domain.com.au/87-were-street-brighton-vic-3186-15895978,87 Were Street Brighton VIC 3186,1300.0,4,3,2,House,charm famili home leafi local
202,-37.8150779,144.9851819,https://www.domain.com.au/162-george-street-east-melbourne-vic-3002-15094995,162 George Street East Melbourne VIC 3002,1300.0,2,1,1,Townhouse,prime posit heart east
203,-37.78135,144.9838569,https://www.domain.com.au/108-best-street-fitzroy-north-vic-3068-16054451,108 Best Street Fitzroy North VIC 3068,1300.0,3,1,1,House,uniqu resid
204,-37.8445733,145.0344809,https://www.domain.com.au/704-toorak-road-malvern-vic-3144-16033240,704 Toorak Road Malvern VIC 3144,1300,4,2,2,House,larg famili home prime locat
205,-37.9082865,145.0022237,https://www.domain.com.au/14-durrant-street-brighton-vic-3186-16051810,14 Durrant Street Brighton VIC 3186,1295.0,0,1,1,Townhouse,modern famili home close shop transport walk distanc shop school transport
206,-37.9937063,145.0334204,https://www.domain.com.au/425b-beach-road-beaumaris-vic-3193-16014933,425B Beach Road Beaumaris VIC 3193,1295.0,2,1,0,Townhouse,hideaway bay view
207,-37.8132781,144.9518268,https://www.domain.com.au/520-585-latrobe-street-melbourne-melbourne-vic-3000-11355962,"520/585 Latrobe Street, Melbourne Melbourne VIC 3000",1290,2,2,0,Apartment / Unit / Flat,luxuri famili apart leas
208,-37.956845,145.015297,https://www.domain.com.au/34-victoria-street-sandringham-vic-3191-16060121,34 Victoria Street Sandringham VIC 3191,1290.0,3,2,2,House,beauti present famili home first class address
209,-37.9800554,145.0665012,https://www.domain.com.au/1-109-collins-street-mentone-vic-3194-15990964,1/109 Collins Street Mentone VIC 3194,1280,3,3,2,Townhouse,new place per week
210,-37.8811067,145.0035052,https://www.domain.com.au/st-georges-rd-elsternwick-vic-3185-16004960,St Georges Rd Elsternwick VIC 3185,1280,4,2,2,House,delight singl storey bedroom home st rd
211,-37.8770358,145.009532,https://www.domain.com.au/16-morrice-street-caulfield-north-vic-3161-16063822,16 Morrice Street Caulfield North VIC 3161,1250,5,2,2,House,origin entertain grand proport
212,-37.8374374,144.9955647,https://www.domain.com.au/1701-649-chapel-street-south-yarra-vic-3141-15879263,1701/649 Chapel Street South Yarra VIC 3141,1250,3,2,2,Apartment / Unit / Flat,rare penthous heart south
213,-38.0243155,145.0992087,https://www.domain.com.au/5-bona-vista-avenue-aspendale-vic-3195-15836728,5 Bona Vista Avenue Aspendale VIC 3195,1250.0,3,2,2,House,seasid luxuri boutiqu build ocean view
214,-37.9030025,144.9976091,https://www.domain.com.au/35-st-james-park-drive-brighton-vic-3186-16030328,35 St James Park Drive Brighton VIC 3186,1250,3,2,1,House,lifestyl luxuri famili home pool mainten includ
215,-37.8847512,145.0360526,https://www.domain.com.au/4a-miriam-st-caulfield-vic-3162-16038430,4a Miriam St Caulfield VIC 3162,1250,4,2,3,Townhouse,brand new townhous prime locat
216,-37.9004638,145.0185507,https://www.domain.com.au/3-raymond-grv-caulfield-south-vic-3162-16062955,3 Raymond Grv Caulfield South VIC 3162,1250,2,1,1,House,art beauti modern brillianc
217,-37.8086912,145.0443635,https://www.domain.com.au/5-200-cotham-road-kew-vic-3101-16080273,5/200 Cotham Road Kew VIC 3101,1250.0,3,1,2,Townhouse,premium luxuri minimalist style prestigi ward
218,-37.85344,144.8734443,https://www.domain.com.au/28-walter-st-williamstown-north-vic-3016-14144044,28 Walter St Williamstown North VIC 3016,1250,3,1,0,House,dream live prime locat
219,-37.8932139,145.0398549,https://www.domain.com.au/35b-hawson-avenue-glen-huntly-vic-3163-15385741,35B Hawson Avenue Glen Huntly VIC 3163,1250,4,3,1,Townhouse,four bedroom studi bathroom stun townhous agent
220,-37.8500527,145.0789306,https://www.domain.com.au/14-straughan-st-glen-iris-vic-3146-16071220,14 Straughan St Glen Iris VIC 3146,1250.0,4,2,2,Apartment / Unit / Flat,room whole extend famili
221,-37.8420943,145.0675876,https://www.domain.com.au/2-15-orange-grove-camberwell-vic-3124-10926822,2/15 Orange Grove Camberwell VIC 3124,1250,6,4,3,Townhouse,locat heart
222,-37.9021797,144.999589,https://www.domain.com.au/5-budd-street-brighton-vic-3186-16063793,5 Budd Street Brighton VIC 3186,1250.0,3,1,1,House,eleg style stun pool
223,-38.0242147,145.0991843,https://www.domain.com.au/6-sophia-avenue-aspendale-vic-3195-15841211,6 Sophia Avenue Aspendale VIC 3195,1250.0,4,3,2,House,seasid luxuri boutiqu build ocean view
224,-37.7860602,145.003947,https://www.domain.com.au/62-the-esplanade-clifton-hill-vic-3068-16030931,62 The Esplanade Clifton Hill VIC 3068,1250.0,4,1,1,House,spaciou stun
225,-37.8500527,145.0789306,https://www.domain.com.au/14-straughan-st-glen-iris-vic-3146-16053776,14 Straughan St Glen Iris VIC 3146,1250.0,3,2,4,Apartment / Unit / Flat,room whole extend famili
226,-37.774681,144.9425789,https://www.domain.com.au/483-brunswick-road-brunswick-west-vic-3055-16060476,483 Brunswick Road Brunswick West VIC 3055,1250,4,1,0,House,stylish bedroom home first inspect sat rd regist interest
227,-37.7496784,145.154614,https://www.domain.com.au/71-newmans-rd-templestowe-vic-3106-16030050,71 Newmans Rd Templestowe VIC 3106,1250,4,2,2,House,enviabl acr contain eleg tranquil life style tenni court swim pool sauna
228,-37.9194749,145.0584466,https://www.domain.com.au/2-14-laurel-street-bentleigh-east-vic-3165-15830320,2/14 Laurel Street Bentleigh East VIC 3165,1250,2,2,1,Apartment / Unit / Flat,bedroom bathroom apart courtyard
229,-37.8702738,144.9902496,https://www.domain.com.au/204-154-chapel-street-st-kilda-vic-3182-15058693,204/154 Chapel Street St Kilda VIC 3182,1246,2,2,1,Apartment / Unit / Flat,fulli furnish stay includ util
230,-37.8702738,144.9902496,https://www.domain.com.au/501-154-chapel-street-st-kilda-vic-3182-15504156,501/154 Chapel Street St Kilda VIC 3182,1218,3,3,3,Apartment / Unit / Flat,fulli furnish stay includ util
231,-37.8674984,144.9923666,https://www.domain.com.au/11-alfred-street-balaclava-vic-3183-15977941,11 Alfred Street Balaclava VIC 3183,1211,4,2,2,House,charact fill bedroom unbeat locat
232,-37.8337288,144.9868936,https://www.domain.com.au/5-7-witchwood-cl-south-yarra-vic-3141-16052884,5-7 Witchwood Cl South Yarra VIC 3141,1200.0,4,2,1,House,domain precinct prestig premium posit
233,-37.8461618,145.0095858,https://www.domain.com.au/49-canterbury-road-toorak-vic-3142-16060114,49 Canterbury Road Toorak VIC 3142,1200,3,3,2,House,celebr space light timeless style
234,-37.9539247,145.0094279,https://www.domain.com.au/penthouse-203-6-penthouse-203-6-fernhill-rd-sandringham-vic-3191-16073046,"Penthouse 203, 6/Penthouse 203, 6 Fernhill Rd Sandringham VIC 3191",1200,3,2,4,Apartment / Unit / Flat,architect design penthous villag edg
